"","StationID","Latitude","Longitude","Sta_Desc","US_L3CODE","US_L3NAME","US_L4CODE","US_L4NAME","VAHU6","ASSESS_REG","OFFICE_NM","VaName","Tidal","VAHUSB","FedName","HUC10","Basin","BASIN_CODE","Basin_Code","CountyCityName","FIPS"
"87","4AROA035.78",36.60630556,-78.50788889,"BUOY 17","45","Piedmont","45c","Carolina Slate Belt","RL06","BRRO","Blue Ridge","Roanoke River/John H Kerr Reservoir-Panhandle Creek","N","RL","Panhandle Creek-John H Kerr Reservoir","0301010209","Roanoke River Basin","4A","Roanoke","Mecklenburg","117"
"88","4AROA036.56",36.60916667,-78.52555556,"KERR RESERVOIR (BURLINGTON IND.)","45","Piedmont","45c","Carolina Slate Belt","RL06","BRRO","Blue Ridge","Roanoke River/John H Kerr Reservoir-Panhandle Creek","N","RL","Panhandle Creek-John H Kerr Reservoir","0301010209","Roanoke River Basin","4A","Roanoke","Mecklenburg","117"
"89","4AROA036.59",36.60944444,-78.52555556,"STA #B-18 BUOY 18 KERR RESERVOIR","45","Piedmont","45c","Carolina Slate Belt","RL06","BRRO","Blue Ridge","Roanoke River/John H Kerr Reservoir-Panhandle Creek","N","RL","Panhandle Creek-John H Kerr Reservoir","0301010209","Roanoke River Basin","4A","Roanoke","Mecklenburg","117"
"90","4AROA038.49",36.63025,-78.54944445,"STA # 20 KR - RT. 49/58/15 BRIDGE - KERR","45","Piedmont","45c","Carolina Slate Belt","RU94","BRRO","Blue Ridge","Roanoke River/John H Kerr Reservoir-Sandy Creek","N","RU","Sandy Creek-John H Kerr Reservoir","0301010207","Roanoke River Basin","4A","Roanoke","Mecklenburg","117"
"91","4AROA041.13",36.64922222,-78.58558333,"KERR RESERVOIR AT BUOY 22","45","Piedmont","45c","Carolina Slate Belt","RD77","BRRO","Blue Ridge","Dan River/John H Kerr Reservoir-Buffalo Creek","N","RD","Buffalo Creek-Dan River","0301010407","Roanoke River Basin","4A","Roanoke","Halifax","083"
"92","4AROA043.14",36.66694444,-78.61416667,"STA #B-24 - BUOY 24 KERR RESERVOIR MECKL","45","Piedmont","45c","Carolina Slate Belt","RU94","BRRO","Blue Ridge","Roanoke River/John H Kerr Reservoir-Sandy Creek","N","RU","Sandy Creek-John H Kerr Reservoir","0301010207","Roanoke River Basin","4A","Roanoke","Halifax","083"
"93","4AROA046.34",36.70066667,-78.65247222,"KERR RESERVOIR AT MARINA , ROUTE 699","45","Piedmont","45c","Carolina Slate Belt","RU90","BRRO","Blue Ridge","Roanoke River/John H Kerr Reservoir-Cargills Creek","N","RU","Cargills Creek-Roanoke River","0301010206","Roanoke River Basin","4A","Roanoke","Halifax","083"
"94","4AROA046.60",36.70333333,-78.65722222,"STA #28R ROANOKE ARM OF STAUNTON RIVER S","45","Piedmont","45c","Carolina Slate Belt","RU90","BRRO","Blue Ridge","Roanoke River/John H Kerr Reservoir-Cargills Creek","N","RU","Cargills Creek-Roanoke River","0301010206","Roanoke River Basin","4A","Roanoke","Charlotte","037"
"95","4AROA048.32",36.72072222,-78.66236111,"KERR RESERVOIR, APPROX. 1/4 MI. ABOVE RO","45","Piedmont","45c","Carolina Slate Belt","RU90","BRRO","Blue Ridge","Roanoke River/John H Kerr Reservoir-Cargills Creek","N","RU","Cargills Creek-Roanoke River","0301010206","Roanoke River Basin","4A","Roanoke","Charlotte","037"
"96","4AROA059.12",36.82777778,-78.68722222,"ROUTE 360 BRIDGE, EAST OF CLOVER","45","Piedmont","45c","Carolina Slate Belt","RU87","BRRO","Blue Ridge","Roanoke River-John H Kerr Reservoir-Buffalo Creek","N","RU","Sandy Creek-Roanoke River","0301010206","Roanoke River Basin","4A","Roanoke","Charlotte","037"
"97","4ALWN000.88",36.59383333,-78.83430556,"Little Bluewing Ck @ Rte 740 Wilson Rd","45","Piedmont","45c","Carolina Slate Belt","RD73","BRRO","Blue Ridge","Big Bluewing Creek","N","RD","Big Bluewing Creek","0301010406","Roanoke River Basin","4A","Roanoke","Halifax","083"
"98","4ALYA001.46",36.68833333,-78.30861111,"LONG BRANCH, RT. 672 BRIDGE","45","Piedmont","45c","Carolina Slate Belt","RL11","BRRO","Blue Ridge","Allen Creek-Cox Creek","N","RL","Cox Creek-Allen Creek","0301010601","Roanoke River Basin","4A","Roanoke","Mecklenburg","117"
"99","4ALYT003.77",36.73166667,-78.32333333,"LAYTONS CREEK, RT. 671 BRIDGE","45","Piedmont","45c","Carolina Slate Belt","RL10","BRRO","Blue Ridge","Allen Creek-Layton Creek","N","RL","Layton Creek-Allen Creek","0301010601","Roanoke River Basin","4A","Roanoke","Mecklenburg","117"
"100","4ALYT006.31",36.75027778,-78.30361111,"LAYTONS CREEK, RT. 670 BRIDGE","45","Piedmont","45c","Carolina Slate Belt","RL10","BRRO","Blue Ridge","Allen Creek-Layton Creek","N","RL","Layton Creek-Allen Creek","0301010601","Roanoke River Basin","4A","Roanoke","Mecklenburg","117"
"101","4ANFA000.35",36.63111111,-78.71527778,"north fork aarons RT 601","45","Piedmont","45c","Carolina Slate Belt","RD75","BRRO","Blue Ridge","Aarons Creek-John H Kerr Reservoir","N","RD","Aarons Creek-John H Kerr Reservoir","0301010407","Roanoke River Basin","4A","Roanoke","Halifax","083"
"102","4APAN000.00",36.59777778,-78.44138889,"MOUTH OF PANHANDLE CREEK","45","Piedmont","45c","Carolina Slate Belt","RL06","BRRO","Blue Ridge","Roanoke River/John H Kerr Reservoir-Panhandle Creek","N","RL","Panhandle Creek-John H Kerr Reservoir","0301010209","Roanoke River Basin","4A","Roanoke","Mecklenburg","117"
"103","4APET004.35",36.715,-78.776,"Rte 716","45","Piedmont","45c","Carolina Slate Belt","RD76","BRRO","Blue Ridge","Dan River/John H Kerr Reservoir-Peter Creek","N","RD","Peter Creek-Dan River","0301010407","Roanoke River Basin","4A","Roanoke","Halifax","083"
"104","4ASRN005.14",37.05777778,-78.5025,"KEYSVILLE RESERVOIR (LAKE)-CHARLOTTE CO","45","Piedmont","45c","Carolina Slate Belt","RU81","BRRO","Blue Ridge","Roanoke Creek-Spring Creek","N","RU","Spring Creek-Roanoke Creek","0301010205","Roanoke River Basin","4A","Roanoke","Charlotte","037"
"105","4ATWT007.24",36.96527778,-78.59055556,"STA 1C IMMED.UPSTREAM OF JP STEVENS DIST","45","Piedmont","45c","Carolina Slate Belt","RU84","BRRO","Blue Ridge","Twittys Creek","N","RU","Twittys Creek","0301010205","Roanoke River Basin","4A","Roanoke","Charlotte","037"
"106","4ATWT008.59",36.99527778,-78.57194444,"new REF dwnstrm of Town Lk @ power lines","45","Piedmont","45c","Carolina Slate Belt","RU84","BRRO","Blue Ridge","Twittys Creek","N","RU","Twittys Creek","0301010205","Roanoke River Basin","4A","Roanoke","Charlotte","037"
"107","4ATWT009.63",36.99111111,-78.55583333,"SCS ROANOKE CR. WATERSHED DAM #72A, NEAR","45","Piedmont","45c","Carolina Slate Belt","RU84","BRRO","Blue Ridge","Twittys Creek","N","RU","Twittys Creek","0301010205","Roanoke River Basin","4A","Roanoke","Charlotte","037"
"108","4AXFL000.04",36.71564167,-78.56428056,"UT L. BUFF, EAST OF 49 N OF JONES","45","Piedmont","45c","Carolina Slate Belt","RU92","BRRO","Blue Ridge","Little Bluestone Creek","N","RU","Little Bluestone Creek","0301010207","Roanoke River Basin","4A","Roanoke","Mecklenburg","117"
"109","4AXIJ000.22",36.59275,-78.52825,"UT to Lick Creek Mecklenburg Co","45","Piedmont","45c","Carolina Slate Belt","RL04","BRRO","Blue Ridge","Grassy Creek/John H Kerr Reservoir-Beaver Pond Creek South","N","RL","Beaver Pond Creek South-Grassy Creek","0301010208","Roanoke River Basin","4A","Roanoke","Mecklenburg","117"
"110","4AXMC000.54",36.79166667,-78.63388889,"UT Buffalo @ Rt. 605","45","Piedmont","45c","Carolina Slate Belt","RU87","BRRO","Blue Ridge","Roanoke River-John H Kerr Reservoir-Buffalo Creek","N","RU","Sandy Creek-Roanoke River","0301010206","Roanoke River Basin","4A","Roanoke","Charlotte","037"
"111","4AXMF001.46",36.65458056,-78.82427778,"South of Rt. 658","45","Piedmont","45c","Carolina Slate Belt","RD74","BRRO","Blue Ridge","Hyco River/John H Kerr Reservoir-Larkin Branch","N","RD","Larkin Branch-Hyco River","0301010406","Roanoke River Basin","4A","Roanoke","Halifax","083"
"112","4AXVL000.82",36.5816,-78.58130278,"UT BEAVERPOND CR:E OF724 US OF 747","45","Piedmont","45c","Carolina Slate Belt","RL03","BRRO","Blue Ridge","Grassy Creek/John H Kerr Reservoir-Beaver Pond Creek North","N","RL","Beaver Pond Creek North-Grassy Creek","0301010208","Roanoke River Basin","4A","Roanoke","Mecklenburg","117"
"113","4AXVM000.35",36.88208611,-78.53652222,"UT Bluestone S of 730 DS of Pond","45","Piedmont","45c","Carolina Slate Belt","RU91","BRRO","Blue Ridge","Bluestone Creek-Otter Creek","N","RU","Otter Creek-Bluestone Creek","0301010207","Roanoke River Basin","4A","Roanoke","Charlotte","037"
"114","VA0076830-001",36.54388889,-78.7625,"Virgilina Town of","45","Piedmont","45c","Carolina Slate Belt","RD75","BRRO","Blue Ridge","Aarons Creek-John H Kerr Reservoir","N","RD","Aarons Creek-John H Kerr Reservoir","0301010407","Roanoke River Basin","4A","Roanoke","Halifax","083"
"115","VA0076881-001",36.78027778,-78.47583333,"Chase City Regional WWTP","45","Piedmont","45c","Carolina Slate Belt","RU92","BRRO","Blue Ridge","Little Bluestone Creek","N","RU","Little Bluestone Creek","0301010207","Roanoke River Basin","4A","Roanoke","Mecklenburg","117"
"116","VA0084069-001",36.60277778,-78.53194445,"Mecklenburg Cogeneration LP","45","Piedmont","45c","Carolina Slate Belt","RL06","BRRO","Blue Ridge","Roanoke River/John H Kerr Reservoir-Panhandle Creek","N","RL","Panhandle Creek-John H Kerr Reservoir","0301010209","Roanoke River Basin","4A","Roanoke","Mecklenburg","117"
"117","IR3963",36.62547222,-78.63052778,"potential site for newton SS","45","Piedmont","45c","Carolina Slate Belt","RD77","BRRO","Blue Ridge","Dan River/John H Kerr Reservoir-Buffalo Creek","N","RD","Buffalo Creek-Dan River","0301010407","Roanoke River Basin","4A","Roanoke","Mecklenburg","117"
"118","IR5422",36.59444445,-78.5275,"UT Lick Branch DS of Pine Grove STP","45","Piedmont","45c","Carolina Slate Belt","RL04","BRRO","Blue Ridge","Grassy Creek/John H Kerr Reservoir-Beaver Pond Creek South","N","RL","Beaver Pond Creek South-Grassy Creek","0301010208","Roanoke River Basin","4A","Roanoke","Mecklenburg","117"
"119","VA0020168-001",36.62083333,-78.54861111,"Clarksville WWTP","45","Piedmont","45c","Carolina Slate Belt","RL06","BRRO","Blue Ridge","Roanoke River/John H Kerr Reservoir-Panhandle Creek","N","RL","Panhandle Creek-John H Kerr Reservoir","0301010209","Roanoke River Basin","4A","Roanoke","Mecklenburg","117"
"120","VA0024058-001",37.03833333,-78.49277778,"Keysville WWTP","45","Piedmont","45c","Carolina Slate Belt","RU82","BRRO","Blue Ridge","Roanoke Creek-Ash Camp Creek","N","RU","Ash Camp Creek-Roanoke Creek","0301010205","Roanoke River Basin","4A","Roanoke","Charlotte","037"
"121","VA0062316-001",36.59444445,-78.5275,"Pine Grove Park STP","45","Piedmont","45c","Carolina Slate Belt","RL04","BRRO","Blue Ridge","Grassy Creek/John H Kerr Reservoir-Beaver Pond Creek South","N","RL","Beaver Pond Creek South-Grassy Creek","0301010208","Roanoke River Basin","4A","Roanoke","Mecklenburg","117"
"122","VA0062421-001",36.62666667,-78.63,"Newton Mobile Home","45","Piedmont","45c","Carolina Slate Belt","RD77","BRRO","Blue Ridge","Dan River/John H Kerr Reservoir-Buffalo Creek","N","RD","Buffalo Creek-Dan River","0301010407","Roanoke River Basin","4A","Roanoke","Mecklenburg","117"
"123","4APEN000.05",36.640539,-78.794703,"Pensions Br East of Rt 738 Kingwoods Rd","45","Piedmont","45c","Carolina Slate Belt","RD74","BRRO","Blue Ridge","Hyco River/John H Kerr Reservoir-Larkin Branch","N","RD","Larkin Branch-Hyco River","0301010406","Roanoke River Basin","4A","Roanoke","Halifax","083"
"124","4ABST012.29",36.762478,-78.605086,"upstream of Carrington Road","45","Piedmont","45c","Carolina Slate Belt","RU91","BRRO","Blue Ridge","Bluestone Creek-Otter Creek","N","RU","Otter Creek-Bluestone Creek","0301010207","Roanoke River Basin","4A","Roanoke","Charlotte","037"
"125","4ABHB011.31",36.727947,-78.4504,"upstream of Mecklenburg Co landfill","45","Piedmont","45c","Carolina Slate Belt","RL07","BRRO","Blue Ridge","Butcher Creek/John H Kerr Reservoir","N","RL","Butcher Creek","0301010209","Roanoke River Basin","4A","Roanoke","Mecklenburg","117"
"126","4ABST011.48",36.754229,-78.6079,"Bluestone Creek at Rt. 610 (Carrington)","45","Piedmont","45c","Carolina Slate Belt","RU91","BRRO","Blue Ridge","Bluestone Creek-Otter Creek","N","RU","Otter Creek-Bluestone Creek","0301010207","Roanoke River Basin","4A","Roanoke","Charlotte","037"
"127","4AAAR001.52",36.6576,-78.702117,"AARONS CREEK AT RT. 58 BRIDGE","45","Piedmont","45c","Carolina Slate Belt","RD75","BRRO","Blue Ridge","Aarons Creek-John H Kerr Reservoir","N","RD","Aarons Creek-John H Kerr Reservoir","0301010407","Roanoke River Basin","4A","Roanoke","Halifax","083"
"128","4AAAR001.55",36.672167,-78.698567,"Aarons Creek at Rt. 58","45","Piedmont","45c","Carolina Slate Belt","RD75","BRRO","Blue Ridge","Aarons Creek-John H Kerr Reservoir","N","RD","Aarons Creek-John H Kerr Reservoir","0301010407","Roanoke River Basin","4A","Roanoke","Halifax","083"
"129","4ABAN000.50",36.699767,-78.80375,"Banister River upstream of pipeline","45","Piedmont","45c","Carolina Slate Belt","RD67","BRRO","Blue Ridge","Banister River-John H Kerr Reservoir-Winn Creek","N","RD","Winn Creek-Banister River","0301010504","Roanoke River Basin","4A","Roanoke","Halifax","083"
"130","4ABAN001.98",36.7178,-78.8002,"BANISTER RIVER NEAR RT. 716","45","Piedmont","45c","Carolina Slate Belt","RD67","BRRO","Blue Ridge","Banister River-John H Kerr Reservoir-Winn Creek","N","RD","Winn Creek-Banister River","0301010504","Roanoke River Basin","4A","Roanoke","Halifax","083"
"131","4ADAN006.29",36.68055,-78.702833,"DAN RIVER","45","Piedmont","45c","Carolina Slate Belt","RD76","BRRO","Blue Ridge","Dan River/John H Kerr Reservoir-Peter Creek","N","RD","Peter Creek-Dan River","0301010407","Roanoke River Basin","4A","Roanoke","Halifax","083"
"132","4ADAN007.11",36.682767,-78.688383,"DAN RIVER","45","Piedmont","45c","Carolina Slate Belt","RD76","BRRO","Blue Ridge","Dan River/John H Kerr Reservoir-Peter Creek","N","RD","Peter Creek-Dan River","0301010407","Roanoke River Basin","4A","Roanoke","Mecklenburg","117"
"133","4ADAN008.04",36.68875,-78.6733,"DAN RIVER","45","Piedmont","45c","Carolina Slate Belt","RD76","BRRO","Blue Ridge","Dan River/John H Kerr Reservoir-Peter Creek","N","RD","Peter Creek-Dan River","0301010407","Roanoke River Basin","4A","Roanoke","Mecklenburg","117"
"134","4ADAN009.53",36.690083,-78.809617,"DAN RIVER","45","Piedmont","45c","Carolina Slate Belt","RD51","BRRO","Blue Ridge","Dan River-John H Kerr Reservoir-Grassy Creek","N","RD","Grassy Creek-Dan River","0301010404","Roanoke River Basin","4A","Roanoke","Halifax","083"
"135","4AGRA002.80",36.56825,-78.54395,"GRASSY CREEK","45","Piedmont","45c","Carolina Slate Belt","RL04","BRRO","Blue Ridge","Grassy Creek/John H Kerr Reservoir-Beaver Pond Creek South","N","RL","Beaver Pond Creek South-Grassy Creek","0301010208","Roanoke River Basin","4A","Roanoke","Mecklenburg","117"
"136","4AGRA007.20",36.5521,-78.572567,"GRASSY CREEK","45","Piedmont","45c","Carolina Slate Belt","RL03","BRRO","Blue Ridge","Grassy Creek/John H Kerr Reservoir-Beaver Pond Creek North","N","RL","Beaver Pond Creek North-Grassy Creek","0301010208","Roanoke River Basin","4A","Roanoke","Mecklenburg","117"
"137","4AMYO001.87",36.5727,-78.822117,"Mayo Creek upstream Rt. 96","45","Piedmont","45c","Carolina Slate Belt","RD73","BRRO","Blue Ridge","Big Bluewing Creek","N","RD","Big Bluewing Creek","0301010406","Roanoke River Basin","4A","Roanoke","Halifax","083"
"138","4AROA028.44",36.596417,-78.433117,"Roanoke River(J. H. Kerr Reservoir) near","45","Piedmont","45c","Carolina Slate Belt","RL06","BRRO","Blue Ridge","Roanoke River/John H Kerr Reservoir-Panhandle Creek","N","RL","Panhandle Creek-John H Kerr Reservoir","0301010209","Roanoke River Basin","4A","Roanoke","Mecklenburg","117"
"139","4AROA030.00",36.591267,-78.4437,"Roanoke River/Kerr Reservor","45","Piedmont","45c","Carolina Slate Belt","RL06","BRRO","Blue Ridge","Roanoke River/John H Kerr Reservoir-Panhandle Creek","N","RL","Panhandle Creek-John H Kerr Reservoir","0301010209","Roanoke River Basin","4A","Roanoke","Mecklenburg","117"
"140","4AROA043.84",36.672617,-78.62585,"ROANOKE RIVER","45","Piedmont","45c","Carolina Slate Belt","RU94","BRRO","Blue Ridge","Roanoke River/John H Kerr Reservoir-Sandy Creek","N","RU","Sandy Creek-John H Kerr Reservoir","0301010207","Roanoke River Basin","4A","Roanoke","Halifax","083"
"141","4AROA044.45",36.679633,-78.632667,"ROANOKE RIVER","45","Piedmont","45c","Carolina Slate Belt","RU94","BRRO","Blue Ridge","Roanoke River/John H Kerr Reservoir-Sandy Creek","N","RU","Sandy Creek-John H Kerr Reservoir","0301010207","Roanoke River Basin","4A","Roanoke","Halifax","083"
"142","4AROA045.12",36.68695,-78.640467,"ROANOKE RIVER","45","Piedmont","45c","Carolina Slate Belt","RD77","BRRO","Blue Ridge","Dan River/John H Kerr Reservoir-Buffalo Creek","N","RD","Buffalo Creek-Dan River","0301010407","Roanoke River Basin","4A","Roanoke","Halifax","083"
"143","4AROA045.75",36.692233,-78.651833,"ROANOKE RIVER","45","Piedmont","45c","Carolina Slate Belt","RD77","BRRO","Blue Ridge","Dan River/John H Kerr Reservoir-Buffalo Creek","N","RD","Buffalo Creek-Dan River","0301010407","Roanoke River Basin","4A","Roanoke","Halifax","083"
"144","4AROA049.40",36.730883,-78.68285,"Roanoke River","45","Piedmont","45c","Carolina Slate Belt","RU90","BRRO","Blue Ridge","Roanoke River/John H Kerr Reservoir-Cargills Creek","N","RU","Cargills Creek-Roanoke River","0301010206","Roanoke River Basin","4A","Roanoke","Halifax","083"
"145","4AROA052.69",36.75455,-78.6814,"ROANOKE RIVER, ~5 MILES UPSTREAM OF KERR","45","Piedmont","45c","Carolina Slate Belt","RU87","BRRO","Blue Ridge","Roanoke River-John H Kerr Reservoir-Buffalo Creek","N","RU","Sandy Creek-Roanoke River","0301010206","Roanoke River Basin","4A","Roanoke","Halifax","083"
"146","4AROA057.51",36.806533,-78.6718,"Roanoke River","45","Piedmont","45c","Carolina Slate Belt","RU87","BRRO","Blue Ridge","Roanoke River-John H Kerr Reservoir-Buffalo Creek","N","RU","Sandy Creek-Roanoke River","0301010206","Roanoke River Basin","4A","Roanoke","Halifax","083"
"147","4AGIB000.26",36.713419,-78.8012,"Gibson Cr just US of Banister confluence","45","Piedmont","45c","Carolina Slate Belt","RD67","BRRO","Blue Ridge","Banister River-John H Kerr Reservoir-Winn Creek","N","RD","Winn Creek-Banister River","0301010504","Roanoke River Basin","4A","Roanoke","Halifax","083"
"148","4AROB001.36",36.7266,-78.473,"Rocky Branch at Rocky Mt. Rd. (Rt. 689)","45","Piedmont","45c","Carolina Slate Belt","RL07","BRRO","Blue Ridge","Butcher Creek/John H Kerr Reservoir","N","RL","Butcher Creek","0301010209","Roanoke River Basin","4A","Roanoke","Mecklenburg","117"
"149","4AROB000.80",36.7226,-78.4644,"Rocky Branch at Red Oak Lane Bridge","45","Piedmont","45c","Carolina Slate Belt","RL07","BRRO","Blue Ridge","Butcher Creek/John H Kerr Reservoir","N","RL","Butcher Creek","0301010209","Roanoke River Basin","4A","Roanoke","Mecklenburg","117"
"150","4ACCR003.12",36.6675,-78.368889,"COLEMAN CREEK, RT 386 BRIDGE","45","Piedmont","45c","Carolina Slate Belt","RL11","BRRO","Blue Ridge","Allen Creek-Cox Creek","N","RL","Cox Creek-Allen Creek","0301010601","Roanoke River Basin","4A","Roanoke","Mecklenburg","117"
"151","4ADAN008.08",36.69865,-78.7791,"Dan R. 0.12 miles US of Lick Br confl","45","Piedmont","45c","Carolina Slate Belt","RD76","BRRO","Blue Ridge","Dan River/John H Kerr Reservoir-Peter Creek","N","RD","Peter Creek-Dan River","0301010407","Roanoke River Basin","4A","Roanoke","Halifax","083"
"152","02025000",37.54027778,-79.25277778,"Pedlar River near Pedlar Mills, Va.","45","Piedmont","45e","Northern Inner Piedmont","JM06","BRRO","Blue Ridge","Pedlar River-Horsley Creek","N","JM","Horsley Creek-Pedlar River","0208020302","James River Basin","2B","James-Middle","Amherst","009"
"153","02025500",37.50216667,-79.26294444,"James River At Holcomb Rock, Va","45","Piedmont","45e","Northern Inner Piedmont","JM07","BRRO","Blue Ridge","James River-Judith Creek","N","JM","Judith Creek-James River","0208020303","James River Basin","2B","James-Middle","Bedford","019"
"154","02025800",37.35277778,-79.18472222,"Burton Creek trib at Lynchburg, Va.","45","Piedmont","45e","Northern Inner Piedmont","JM10","BRRO","Blue Ridge","Blackwater Creek","N","JM","Blackwater Creek","0208020303","James River Basin","2B","James-Middle","Lynchburg","680"
